u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta
0.0004,1.9476,1.9507,-0.0411,-0.0290,18.3243,1.5525,0.0000,0.0757,0.0757,0.0463,1.9447,-0.1051,-0.0175,-0.0070
0.0006,1.9476,1.9503,-0.0449,-0.0261,18.5188,1.5411,0.0000,0.0858,0.0858,0.0561,1.9442,-0.1145,-0.0157,-0.0063
0.0008,1.9477,1.9500,-0.0515,-0.0261,18.7131,1.5286,0.0000,0.0957,0.0957,0.0509,1.9437,-0.1247,-0.0157,-0.0063
0.0011,1.9478,1.9497,-0.0514,-0.0193,18.9074,1.5150,0.0000,0.1048,0.1048,0.0558,1.9430,-0.1365,-0.0116,-0.0046
0.0011,1.9479,1.9495,-0.0581,-0.0193,19.1016,1.5001,0.0000,0.1145,0.1145,0.0498,1.9422,-0.1482,-0.0116,-0.0046
0.0007,1.9480,1.9493,-0.0648,-0.0193,19.2958,1.4840,0.0000,0.1228,0.1228,0.0429,1.9413,-0.1615,-0.0116,-0.0046
0.0003,1.9481,1.9491,-0.0678,-0.0156,19.4898,1.4664,0.0000,0.1303,0.1303,0.0401,1.9401,-0.1763,-0.0094,-0.0038
-0.0000,1.9481,1.9489,-0.0745,-0.0156,19.6836,1.4472,0.0000,0.1365,0.1365,0.0321,1.9386,-0.1918,-0.0094,-0.0038
-0.0001,1.9481,1.9488,-0.0806,-0.0150,19.8773,1.4263,0.0000,0.1411,0.1411,0.0256,1.9369,-0.2087,-0.0090,-0.0036
-0.0002,1.9481,1.9487,-0.0873,-0.0150,20.0708,1.4036,0.0000,0.1442,0.1442,0.0161,1.9348,-0.2271,-0.0090,-0.0036
-0.0002,1.9480,1.9486,-0.0880,-0.0150,20.2640,1.3789,0.0000,0.1454,0.1454,0.0059,1.9323,-0.2469,-0.0090,-0.0036
-0.0001,1.9480,1.9485,-0.0854,-0.0150,20.4570,1.3522,0.0000,0.1451,0.1451,0.0020,1.9296,-0.2669,-0.0091,-0.0036
