u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,1.1930,1.5000,-0.0026,0.0188,79.6653,144.6803,0.0000,0.0568,0.0568,-0.0114,0.0000,0.0000,0.0113,0.0045,0.0121
0.2000,1.2570,1.5000,0.0010,0.0188,79.7939,144.6938,0.0000,0.0588,0.0588,-0.0150,0.0000,0.0000,0.0113,0.0045,0.0067
0.2000,1.0936,1.5000,0.0030,0.0188,79.9150,144.7066,0.0000,0.0633,0.0633,-0.0178,0.0000,0.0000,0.0113,0.0045,-0.0011
0.2000,1.2819,1.5000,0.0079,0.0160,80.0432,144.7098,0.0000,0.0545,0.0545,-0.0230,0.0000,0.0000,0.0096,0.0039,-0.0015
0.2000,1.2070,1.5000,0.0133,0.0160,80.1629,144.7171,0.0000,0.0538,0.0538,-0.0220,0.0000,0.0000,0.0096,0.0039,-0.0005
0.2000,1.2717,1.5000,0.0181,0.0160,80.2962,144.7228,0.0000,0.0486,0.0486,-0.0214,0.0000,0.0000,0.0096,0.0039,0.0024
0.2000,1.1891,1.5000,0.0157,0.0160,80.4208,144.7318,0.0000,0.0501,0.0501,-0.0188,0.0000,0.0000,0.0096,0.0039,0.0049
0.2001,1.3231,1.5000,0.0073,0.0118,80.5505,144.7361,0.0000,0.0453,0.0453,-0.0090,0.0000,0.0000,0.0071,0.0028,0.0089
0.2000,1.2387,1.5000,-0.0011,0.0118,80.6709,144.7525,0.0000,0.0555,0.0555,-0.0051,0.0000,0.0000,0.0071,0.0028,0.0134
0.2000,1.2866,1.5000,-0.0095,0.0118,80.7908,144.7585,0.0000,0.0545,0.0545,-0.0016,0.0000,0.0000,0.0071,0.0028,0.0180
0.2000,1.2054,1.5000,-0.0178,0.0118,80.9089,144.7737,0.0000,0.0618,0.0618,-0.0015,0.0000,0.0000,0.0071,0.0028,0.0163
0.2000,1.1908,1.5000,-0.0094,0.0161,81.0358,144.7806,0.0000,0.0584,0.0584,-0.0127,0.0000,0.0000,0.0097,0.0039,0.0102
0.2000,1.1800,1.5000,-0.0057,0.0161,81.1608,144.8010,0.0000,0.0676,0.0676,-0.0165,0.0000,0.0000,0.0097,0.0039,0.0029
0.2000,1.2602,1.5000,0.0021,0.0161,81.2813,144.8085,0.0000,0.0627,0.0627,-0.0215,0.0000,0.0000,0.0097,0.0039,-0.0048
0.2000,1.2554,1.5000,0.0096,0.0161,81.4105,144.8141,0.0000,0.0565,0.0565,-0.0254,0.0000,0.0000,0.0097,0.0039,-0.0111
0.2000,1.1969,1.5000,0.0180,0.0190,81.5346,144.8163,0.0000,0.0493,0.0493,-0.0274,0.0000,0.0000,0.0115,0.0046,-0.0123
0.2000,1.2830,1.5000,0.0249,0.0190,81.6564,144.8248,0.0000,0.0478,0.0478,-0.0250,0.0000,0.0000,0.0115,0.0046,-0.0049
0.2000,1.2307,1.5000,0.0268,0.0190,81.7832,144.8278,0.0000,0.0425,0.0425,-0.0222,0.0000,0.0000,0.0115,0.0046,-0.0008
0.2000,1.2105,1.5000,0.0201,0.0190,81.9061,144.8404,0.0000,0.0478,0.0478,-0.0167,0.0000,0.0000,0.0115,0.0046,0.0083
