%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Mag.x,field.Mag.y,field.Mag.z,field.Accel.x,field.Accel.y,field.Accel.z,field.Gyro.x,field.Gyro.y,field.Gyro.z,field.Temp,field.Vinp,field.Pressure,field.Barometric_Height
1778036533229381384,26827,1778036533229168536,F2008915,3080.0,3080.0,3080.0,0.118613,-0.175219,0.867414,-3.76259,4.74037,-0.65703,27.5,12.130000114440918,107.70999908447266,100338.0
1778036533229392107,26828,1778036533229277905,F2008915,2810.0,2810.0,2810.0,0.232135,-0.110343,0.923177,-2.27022,-3.91633,-0.36075,27.600000381469727,12.09000015258789,107.70999908447266,100338.0
1778036533229754316,26829,1778036533229337211,F2008915,2780.0,2780.0,2780.0,0.17618,0.07424,1.050955,-1.65275,-3.69717,0.65167,27.399999618530273,12.09000015258789,107.70999908447266,100338.0
1778036533229763756,26830,1778036533229415043,F2008915,2840.0,2840.0,2840.0,0.011369,0.058157,0.992178,-2.18102,0.73612,0.96344,27.600000381469727,12.079999923706055,107.70999908447266,100338.0
1778036533263230829,26831,1778036533262943314,F2008915,2510.0,2510.0,2510.0,0.096095,0.008278,0.951398,-2.57791,7.09283,-0.33321,27.600000381469727,12.109999656677246,107.70999908447266,100338.0
1778036533263244394,26832,1778036533263079793,F2008915,2780.0,2780.0,2780.0,0.284559,0.016685,0.946669,-2.94671,6.47116,-0.51984,27.600000381469727,11.989999771118164,107.70999908447266,100338.0
1778036533263368864,26833,1778036533263170519,F2008915,2660.0,2660.0,2660.0,0.168121,-0.060948,0.963727,-2.83183,3.44171,0.69152,27.600000381469727,12.0600004196167,107.70999908447266,100338.0
1778036533300954358,26834,1778036533300676352,F2008915,2510.0,2510.0,2510.0,0.081861,-0.098364,0.948276,-1.90552,4.28019,1.58171,27.5,12.130000114440918,107.73999786376953,100338.0
1778036533300995507,26835,1778036533300809447,F2008915,2700.0,2700.0,2700.0,0.122439,-0.013545,0.950527,-1.16285,1.96894,1.38365,27.5,12.0600004196167,107.73999786376953,100338.0
1778036533301237915,26836,1778036533300923074,F2008915,2480.0,2480.0,2480.0,0.066917,0.097548,0.987204,-1.28339,1.42854,2.09207,27.700000762939453,12.140000343322754,107.7699966430664,100338.0
1778036533301342546,26837,1778036533301026682,F2008915,2550.0,2550.0,2550.0,-0.038153,-0.00775,0.875722,-1.59789,1.09955,3.35848,27.600000381469727,12.079999923706055,107.7699966430664,100338.0
1778036533338531612,26838,1778036533338346438,F2008915,2450.0,2450.0,2450.0,-0.084517,-0.059321,0.858676,-1.50436,0.65665,2.38389,27.600000381469727,12.069999694824219,107.7699966430664,100338.0
1778036533338550829,26839,1778036533338449858,F2008915,2310.0,2310.0,2310.0,0.021252,-0.010007,0.842477,-1.20485,4.8254,1.067,27.700000762939453,12.140000343322754,107.7699966430664,100338.0
1778036533338906656,26840,1778036533338530013,F2008915,2450.0,2450.0,2450.0,0.004918,-0.107947,0.832893,-0.58553,7.19253,1.08254,27.5,12.09000015258789,107.73999786376953,100338.0
1778036533338954420,26841,1778036533338611814,F2008915,2130.0,2130.0,2130.0,0.026453,-0.12921,0.833854,0.92796,6.35015,0.79214,27.600000381469727,12.0600004196167,107.73999786376953,100338.0
1778036533372222785,26842,1778036533372011228,F2008915,2290.0,2290.0,2290.0,-0.009582,0.049041,0.963351,1.90418,3.12788,1.29902,27.5,12.039999961853027,107.73999786376953,100338.0
1778036533372231166,26843,1778036533372078193,F2008915,2300.0,2300.0,2300.0,-0.04271,0.160176,1.079691,1.40605,-1.55319,1.79331,27.700000762939453,12.069999694824219,107.73999786376953,100338.0
1778036533372317421,26844,1778036533372115556,F2008915,2020.0,2020.0,2020.0,-0.155811,0.052641,1.047071,0.36535,-6.25892,0.84788,27.5,12.119999885559082,107.70999908447266,100338.0
1778036533410046323,26845,1778036533409759431,F2008915,2220.0,2220.0,2220.0,-0.171026,0.065907,1.091124,-0.53597,-2.07762,-0.54869,27.600000381469727,12.130000114440918,107.70999908447266,100338.0
1778036533410067143,26846,1778036533409850404,F2008915,1950.0,1950.0,1950.0,0.004796,-0.03595,1.059299,-0.28408,7.03181,0.11109,27.600000381469727,12.130000114440918,107.7699966430664,100338.0
1778036533410075638,26847,1778036533409914278,F2008915,1840.0,1840.0,1840.0,0.050732,-0.13784,0.977521,0.86965,8.66848,1.54422,27.5,12.079999923706055,107.7699966430664,100338.0
1778036533410096803,26848,1778036533409988087,F2008915,1820.0,1820.0,1820.0,-0.087417,0.081046,1.016905,1.20378,4.03492,1.29605,27.5,12.130000114440918,107.80000305175781,100336.0
1778036533443641017,26849,1778036533443435223,F2008915,1560.0,1560.0,1560.0,-0.041669,0.163447,1.054731,-0.09187,-1.64837,0.51476,27.600000381469727,12.0600004196167,107.80000305175781,100336.0
1778036533443715753,26850,1778036533443539075,F2008915,1690.0,1690.0,1690.0,0.031809,0.098975,1.067528,-1.0235,-4.56632,-0.17251,27.600000381469727,12.050000190734863,107.7699966430664,100338.0
1778036533443861870,26851,1778036533443615244,F2008915,1410.0,1410.0,1410.0,-0.009211,0.02744,1.113905,-1.63103,-3.87222,0.54876,27.600000381469727,12.170000076293945,107.7699966430664,100338.0
1778036533481471136,26852,1778036533481251841,F2008915,1380.0,1380.0,1380.0,-0.061881,-0.152335,1.05603,-1.02323,1.61098,1.39388,27.600000381469727,12.15999984741211,107.7699966430664,100338.0
1778036533481488630,26853,1778036533481330852,F2008915,1430.0,1430.0,1430.0,0.001952,-0.103502,1.068345,0.74478,4.27775,0.5136,27.600000381469727,12.069999694824219,107.7699966430664,100338.0
1778036533481592864,26854,1778036533481376367,F2008915,1100.0,1100.0,1100.0,0.130635,0.181419,1.175347,1.02333,6.45257,-0.22838,27.5,12.020000457763672,107.81999969482422,100336.0
1778036533481604635,26855,1778036533481420457,F2008915,1330.0,1330.0,1330.0,0.114888,0.258603,1.209297,-0.67309,4.41092,1.30006,27.600000381469727,12.100000381469727,107.81999969482422,100336.0
1778036533519337768,26856,1778036533519007071,F2008915,1250.0,1250.0,1250.0,-0.128762,0.090696,1.140537,-2.03118,-3.8703,2.7292,27.600000381469727,12.0600004196167,107.8499984741211,100336.0
1778036533519352385,26857,1778036533519148852,F2008915,1090.0,1090.0,1090.0,-0.090489,-0.000117,1.052363,-2.68545,-4.54899,1.61799,27.600000381469727,12.109999656677246,107.8499984741211,100336.0
1778036533519731873,26858,1778036533519283210,F2008915,1230.0,1230.0,1230.0,0.007527,-0.0069,1.049969,-2.9299,-10.38996,0.95272,27.5,12.079999923706055,107.87999725341797,100336.0
1778036533519840370,26859,1778036533519411316,F2008915,870.0,870.0,870.0,0.013302,-0.038537,0.985787,-2.6522,1.40359,1.67309,27.600000381469727,12.050000190734863,107.87999725341797,100336.0
1778036533553252138,26860,1778036533552680224,F2008915,900.0,900.0,900.0,0.049521,-0.012028,0.974396,-2.52845,7.48861,1.2806,27.600000381469727,12.050000190734863,107.87999725341797,100336.0
1778036533553315374,26862,1778036533552901158,F2008915,610.0,610.0,610.0,0.139189,0.019507,0.977823,-2.57191,4.21985,1.95856,27.5,12.050000190734863,107.87999725341797,100336.0
1778036533590762015,26863,1778036533590361187,F2008915,760.0,760.0,760.0,-0.076259,-0.034603,0.786591,-1.92414,-9.7541,3.76044,27.5,12.050000190734863,107.87999725341797,100336.0
1778036533590779681,26864,1778036533590494608,F2008915,410.0,410.0,410.0,0.086979,-0.031846,0.669905,-1.48839,-7.42077,1.17004,27.600000381469727,12.09000015258789,107.8499984741211,100336.0
1778036533590784267,26865,1778036533590582677,F2008915,440.0,440.0,440.0,0.235903,0.115909,0.810504,-1.25817,-2.97187,-0.43555,27.5,12.069999694824219,107.8499984741211,100336.0
1778036533591226092,26866,1778036533590654420,F2008915,450.0,450.0,450.0,0.199947,0.191917,0.911732,-2.35861,9.70557,2.30441,27.600000381469727,12.109999656677246,107.8499984741211,100336.0
1778036533624269122,26867,1778036533624024754,F2008915,130.0,130.0,130.0,-0.267082,0.191037,0.865291,-4.13256,4.91365,3.48638,27.5,12.069999694824219,107.8499984741211,100336.0
1778036533624278114,26868,1778036533624093487,F2008915,310.0,310.0,310.0,-0.215082,-0.057197,0.776349,-5.56644,3.81904,0.52658,27.5,12.039999961853027,107.81999969482422,100336.0
1778036533624300563,26869,1778036533624144331,F2008915,80.0,80.0,80.0,0.09199,-0.306123,0.71632,-4.16627,-2.04301,-0.846,27.5,12.100000381469727,107.81999969482422,100336.0
1778036533661994997,26870,1778036533661786945,F2008915,-50.0,-50.0,-50.0,0.104347,-0.432841,0.825904,0.15397,-2.76551,1.41868,27.600000381469727,12.010000228881836,107.81999969482422,100336.0
1778036533662160455,26871,1778036533661855020,F2008915,-30.0,-30.0,-30.0,0.139406,0.045209,1.051222,3.10174,0.68515,3.24393,27.600000381469727,12.0600004196167,107.81999969482422,100336.0
1778036533662164136,26872,1778036533661903014,F2008915,-240.0,-240.0,-240.0,-0.051963,0.437582,1.144965,1.08259,5.37474,2.13449,27.600000381469727,12.149999618530273,107.81999969482422,100336.0
1778036533662376087,26873,1778036533661958436,F2008915,-90.0,-90.0,-90.0,0.015474,0.072614,1.099278,-2.26762,7.08164,-0.38648,27.5,12.149999618530273,107.81999969482422,100336.0
1778036533699948827,26874,1778036533699626082,F2008915,-300.0,-300.0,-300.0,-0.028062,-0.213199,0.9116,-3.13618,-10.1618,0.74807,27.399999618530273,12.050000190734863,107.7699966430664,100338.0
1778036533700154531,26875,1778036533699753112,F2008915,-370.0,-370.0,-370.0,-0.087068,-0.333993,1.040795,-1.10988,-10.81915,1.75639,27.600000381469727,12.109999656677246,107.7699966430664,100338.0
1778036533700190556,26876,1778036533699855047,F2008915,-280.0,-280.0,-280.0,-0.035178,-0.335071,0.93269,2.34111,-0.65282,1.61971,27.600000381469727,12.180000305175781,107.7699966430664,100338.0
1778036533700222601,26877,1778036533699949556,F2008915,-660.0,-660.0,-660.0,-0.248625,0.084796,1.179967,4.17597,3.67873,1.1266,27.600000381469727,12.140000343322754,107.7699966430664,100338.0
1778036533733652093,26878,1778036533733337938,F2008915,-550.0,-550.0,-550.0,-0.127386,0.246246,1.236752,2.75459,9.41154,0.33291,27.5,12.029999732971191,107.80000305175781,100336.0
1778036533733968785,26879,1778036533733458643,F2008915,-700.0,-700.0,-700.0,0.239559,0.209114,1.167244,0.43002,1.67609,1.28165,27.600000381469727,12.109999656677246,107.80000305175781,100336.0
1778036533734023580,26880,1778036533733550888,F2008915,-880.0,-880.0,-880.0,-0.133902,0.032104,1.209626,-0.6217,-10.25453,2.69935,27.600000381469727,11.989999771118164,107.73999786376953,100338.0
1778036533771424238,26881,1778036533770998530,F2008915,-700.0,-700.0,-700.0,-0.027671,-0.055478,1.071929,-0.87777,0.67239,1.47156,27.600000381469727,12.149999618530273,107.73999786376953,100338.0
1778036533771472706,26882,1778036533771123355,F2008915,-980.0,-980.0,-980.0,0.144812,-0.117544,1.034017,0.15054,-7.2158,0.64614,27.399999618530273,12.100000381469727,107.7699966430664,100338.0
1778036533771486917,26883,1778036533771219957,F2008915,-970.0,-970.0,-970.0,0.134462,-0.016427,1.06647,1.16704,-1.17285,1.7567,27.5,12.0600004196167,107.7699966430664,100338.0
1778036533771523842,26884,1778036533771314049,F2008915,-1080.0,-1080.0,-1080.0,0.012951,0.148713,1.068954,0.93444,1.08538,3.07534,27.600000381469727,12.100000381469727,107.70999908447266,100338.0
1778036533809271889,26885,1778036533808731557,F2008915,-1330.0,-1330.0,-1330.0,-0.193564,0.105805,1.130111,-0.07366,2.3995,3.23935,27.5,12.109999656677246,107.70999908447266,100338.0
1778036533809296546,26886,1778036533808861335,F2008915,-1170.0,-1170.0,-1170.0,-0.131749,0.005717,0.983973,-0.55449,-1.53603,2.31151,27.600000381469727,12.069999694824219,107.70999908447266,100338.0
1778036533809319091,26887,1778036533808955481,F2008915,-1460.0,-1460.0,-1460.0,0.074031,-0.028546,0.936265,-0.83127,-9.91931,1.57613,27.600000381469727,12.180000305175781,107.70999908447266,100338.0
1778036533809360360,26888,1778036533809048601,F2008915,-1450.0,-1450.0,-1450.0,0.106795,-0.100829,0.88882,-0.46923,-6.55264,2.43679,27.600000381469727,12.069999694824219,107.61000061035156,100338.0
1778036533842466908,26889,1778036533842310770,F2008915,-1480.0,-1480.0,-1480.0,-0.106339,-0.139907,0.843363,0.98195,0.33896,3.03935,27.700000762939453,12.029999732971191,107.61000061035156,100338.0
1778036533842484502,26890,1778036533842368938,F2008915,-1850.0,-1850.0,-1850.0,0.059261,-0.01238,0.909962,2.3216,9.27573,2.50907,27.5,12.119999885559082,107.63999938964844,100338.0
1778036533842489896,26891,1778036533842422310,F2008915,-1640.0,-1640.0,-1640.0,0.082387,0.058412,0.99651,2.17313,-1.58439,1.91725,27.600000381469727,12.170000076293945,107.63999938964844,100338.0
1778036533880406347,26892,1778036533880157257,F2008915,-1760.0,-1760.0,-1760.0,0.011005,0.108003,1.049717,1.50584,-10.66541,1.18062,27.600000381469727,12.130000114440918,107.58999633789062,100340.0
1778036533880417137,26893,1778036533880232495,F2008915,-1850.0,-1850.0,-1850.0,-0.011485,0.109002,1.111624,0.31647,-3.97105,1.17976,27.600000381469727,12.119999885559082,107.58999633789062,100340.0
1778036533880420927,26894,1778036533880283580,F2008915,-1760.0,-1760.0,-1760.0,0.07343,0.019359,1.080798,-0.14903,0.27362,1.46298,27.5,12.079999923706055,107.63999938964844,100338.0
1778036533880429210,26895,1778036533880343464,F2008915,-1990.0,-1990.0,-1990.0,0.075445,-0.042048,1.017158,0.07787,1.60043,2.33756,27.600000381469727,12.020000457763672,107.63999938964844,100338.0
1778036533914096640,26896,1778036533913858464,F2008915,-1760.0,-1760.0,-1760.0,0.025315,-0.115981,0.909287,0.53879,-1.73266,2.5073,27.600000381469727,12.119999885559082,107.66999816894531,100338.0
1778036533914104293,26897,1778036533913953771,F2008915,-1860.0,-1860.0,-1860.0,0.013094,-0.086972,0.877727,0.95716,2.41124,1.07807,27.600000381469727,12.100000381469727,107.66999816894531,100338.0
1778036533914109095,26898,1778036533914025982,F2008915,-1900.0,-1900.0,-1900.0,0.198751,0.096658,0.88849,0.71494,4.88013,0.58774,27.600000381469727,12.100000381469727,107.7699966430664,100338.0
1778036533952058391,26899,1778036533951633219,F2008915,-1720.0,-1720.0,-1720.0,0.176627,-0.005542,0.857702,0.05036,1.73983,1.61065,27.600000381469727,11.989999771118164,107.7699966430664,100338.0
1778036533952090040,26900,1778036533951762329,F2008915,-1990.0,-1990.0,-1990.0,-0.019194,-0.103497,0.814953,0.73617,-6.00594,2.39795,27.5,12.029999732971191,107.70999908447266,100338.0
1778036533952246383,26901,1778036533952069016,F2008915,-1810.0,-1810.0,-1810.0,-0.127088,-0.080113,0.916821,1.8425,-5.26911,2.41805,27.600000381469727,12.130000114440918,107.70999908447266,100338.0
1778036533952493669,26902,1778036533952301838,F2008915,-1810.0,-1810.0,-1810.0,0.024708,0.016143,0.939654,2.64727,-1.20534,1.78645,27.600000381469727,12.149999618530273,107.73999786376953,100338.0
1778036533989689961,26903,1778036533989490402,F2008915,-1980.0,-1980.0,-1980.0,0.099691,0.080882,0.952892,2.64679,1.75662,1.14601,27.600000381469727,12.039999961853027,107.73999786376953,100338.0
1778036533989853046,26904,1778036533989679827,F2008915,-1760.0,-1760.0,-1760.0,0.119417,0.035753,0.809522,1.91829,8.13428,0.60311,27.5,12.180000305175781,107.80000305175781,100336.0
1778036533989885396,26905,1778036533989782205,F2008915,-1930.0,-1930.0,-1930.0,0.159962,-0.155817,0.475509,1.76438,13.78185,-0.50958,27.700000762939453,11.989999771118164,107.80000305175781,100336.0
1778036533990275428,26906,1778036533989879844,F2008915,-1780.0,-1780.0,-1780.0,0.383812,-0.415129,0.247353,3.15722,16.67601,-2.19082,27.600000381469727,12.109999656677246,107.80000305175781,100336.0
1778036534023602276,26907,1778036534023174491,F2008915,-1660.0,-1660.0,-1660.0,0.219093,-0.173459,0.68277,6.26172,0.30427,-1.41382,27.700000762939453,12.09000015258789,107.80000305175781,100336.0
1778036534023637079,26908,1778036534023359893,F2008915,-1740.0,-1740.0,-1740.0,0.034207,0.302823,1.022069,8.13876,-17.19985,6.05298,27.5,12.15999984741211,107.7699966430664,100338.0
1778036534023701733,26909,1778036534023492803,F2008915,-1460.0,-1460.0,-1460.0,-0.250739,0.045364,1.084901,7.58033,-7.22204,9.87541,27.5,12.0600004196167,107.7699966430664,100338.0
1778036534061269839,26910,1778036534060888783,F2008915,-1630.0,-1630.0,-1630.0,-0.205844,0.117748,1.148611,7.51208,-1.21601,4.45737,27.600000381469727,12.039999961853027,107.73999786376953,100338.0
1778036534061283152,26911,1778036534061101258,F2008915,-1490.0,-1490.0,-1490.0,-0.399886,0.083674,1.16553,5.68277,15.45906,-0.66007,27.5,12.069999694824219,107.73999786376953,100338.0
1778036534061697736,26912,1778036534061255262,F2008915,-1300.0,-1300.0,-1300.0,0.454984,0.306604,1.206465,4.50289,-0.18019,-1.90525,27.5,12.029999732971191,107.73999786376953,100338.0
1778036534061703480,26913,1778036534061357983,F2008915,-1520.0,-1520.0,-1520.0,0.200622,0.148842,1.256196,2.51247,-10.03507,1.26492,27.600000381469727,12.079999923706055,107.73999786376953,100338.0
1778036534099218596,26914,1778036534098693199,F2008915,-1230.0,-1230.0,-1230.0,-0.239299,0.055882,1.204594,2.30564,8.58375,2.40123,27.700000762939453,12.149999618530273,107.73999786376953,100338.0
1778036534099240346,26915,1778036534098839401,F2008915,-1300.0,-1300.0,-1300.0,-0.201656,0.111746,1.29983,1.12678,4.61258,0.7763,27.600000381469727,12.119999885559082,107.73999786376953,100338.0
1778036534099257378,26916,1778036534098995025,F2008915,-1320.0,-1320.0,-1320.0,0.109171,0.156236,1.450854,0.27911,-0.5727,-0.57633,27.399999618530273,12.130000114440918,107.80000305175781,100336.0
1778036534099601386,26917,1778036534099087768,F2008915,-1090.0,-1090.0,-1090.0,0.049824,0.220257,1.540166,-0.74748,-12.47717,1.78125,27.600000381469727,12.149999618530273,107.80000305175781,100336.0
1778036534132761803,26918,1778036534132354652,F2008915,-1280.0,-1280.0,-1280.0,-0.083454,0.024781,1.356912,-1.98075,5.39135,3.52106,27.600000381469727,12.109999656677246,107.88999938964844,100336.0
1778036534132813008,26919,1778036534132502481,F2008915,-1080.0,-1080.0,-1080.0,0.056782,-0.009777,1.278517,-2.0649,5.6203,2.30217,27.5,12.130000114440918,107.88999938964844,100336.0
1778036534132829014,26920,1778036534132650366,F2008915,-1100.0,-1100.0,-1100.0,0.076803,0.240683,1.220319,-2.92776,5.75948,3.11739,27.5,12.050000190734863,107.88999938964844,100336.0
1778036534170216950,26921,1778036534170006805,F2008915,-1120.0,-1120.0,-1120.0,0.060783,0.176977,1.150311,-4.30967,-4.77746,3.43402,27.5,12.010000228881836,107.88999938964844,100336.0
1778036534170224441,26922,1778036534170079455,F2008915,-840.0,-840.0,-840.0,-0.132811,0.023163,1.08121,-4.896,-9.06605,1.81915,27.5,12.140000343322754,107.88999938964844,100336.0
1778036534170324928,26923,1778036534170239794,F2008915,-1040.0,-1040.0,-1040.0,-0.003768,-0.044206,1.064847,-4.49307,0.24184,1.98633,27.5,12.079999923706055,107.88999938964844,100336.0
1778036534170365698,26924,1778036534170296381,F2008915,-820.0,-820.0,-820.0,-0.110949,-0.065835,1.045934,-3.90816,0.38068,3.11469,27.5,12.0600004196167,107.86000061035156,100336.0
1778036534204030918,26925,1778036534203709683,F2008915,-690.0,-690.0,-690.0,-0.047971,-0.116657,0.911923,-3.19194,6.15005,2.49241,27.600000381469727,12.020000457763672,107.86000061035156,100336.0
1778036534204165108,26926,1778036534203813236,F2008915,-690.0,-690.0,-690.0,-0.063179,-0.072499,0.833393,-2.2908,-0.04537,1.54347,27.5,12.0,107.88999938964844,100336.0
1778036534204186386,26927,1778036534203870771,F2008915,-380.0,-380.0,-380.0,0.086594,-0.050311,0.873897,-1.33046,5.403,1.77777,27.5,12.149999618530273,107.88999938964844,100336.0
1778036534241715906,26928,1778036534241369928,F2008915,-530.0,-530.0,-530.0,-0.069715,0.004048,0.871376,-1.05884,-4.27467,2.79262,27.600000381469727,12.079999923706055,107.88999938964844,100336.0
1778036534241741963,26929,1778036534241452938,F2008915,-450.0,-450.0,-450.0,-0.016305,-0.226831,0.774942,-0.52226,-1.01915,3.07262,27.600000381469727,12.039999961853027,107.88999938964844,100336.0
1778036534241911312,26930,1778036534241505362,F2008915,-340.0,-340.0,-340.0,-0.063307,-0.183823,0.761272,1.00424,-11.38054,1.10795,27.600000381469727,12.079999923706055,107.88999938964844,100336.0
1778036534241923747,26931,1778036534241553058,F2008915,-500.0,-500.0,-500.0,0.103545,0.019514,0.885773,2.15191,6.02186,-0.0131,27.5,12.170000076293945,107.88999938964844,100336.0
1778036534279855494,26932,1778036534279220405,F2008915,-230.0,-230.0,-230.0,0.031674,0.10385,0.887472,1.82734,6.18052,1.07018,27.5,12.140000343322754,107.7699966430664,100338.0
1778036534279890583,26933,1778036534279368937,F2008915,-370.0,-370.0,-370.0,0.068122,-0.041188,0.830653,1.83853,5.15375,1.01976,27.5,12.15999984741211,107.7699966430664,100338.0
1778036534279912581,26934,1778036534279553779,F2008915,-260.0,-260.0,-260.0,0.036883,0.058796,0.905423,2.03361,-6.50893,0.61525,27.5,12.020000457763672,107.7699966430664,100338.0
1778036534279942402,26935,1778036534279644963,F2008915,-20.0,-20.0,-20.0,0.016776,0.180042,1.027283,1.78469,-1.24499,1.68424,27.600000381469727,12.119999885559082,107.7699966430664,100338.0
1778036534313765601,26936,1778036534312959182,F2008915,-210.0,-210.0,-210.0,-0.00735,0.066201,0.96916,0.7871,-0.1694,1.62726,27.600000381469727,12.020000457763672,107.7699966430664,100338.0
1778036534313803945,26937,1778036534313109293,F2008915,100.0,100.0,100.0,0.081968,0.026945,0.964706,0.54847,2.45094,0.6846,27.600000381469727,12.109999656677246,107.7699966430664,100338.0
1778036534313843792,26938,1778036534313275371,F2008915,70.0,70.0,70.0,0.130776,-0.084219,0.921295,0.70907,0.96187,1.30973,27.5,12.069999694824219,107.88999938964844,100336.0
1778036534351144442,26939,1778036534350646437,F2008915,90.0,90.0,90.0,0.093253,-0.073862,0.97781,1.62544,0.55514,1.38707,27.5,12.069999694824219,107.88999938964844,100336.0
1778036534351163940,26942,1778036534350819825,F2008915,560.0,560.0,560.0,0.009048,0.071496,1.022669,0.26817,-1.2756,0.69313,27.5,12.109999656677246,107.80000305175781,100336.0
1778036534388952597,26943,1778036534388451358,F2008915,620.0,620.0,620.0,0.08601,0.120625,1.138771,-0.31358,-4.32609,1.15701,27.5,12.029999732971191,107.80000305175781,100336.0
1778036534388965812,26944,1778036534388603805,F2008915,530.0,530.0,530.0,0.031773,0.085679,1.043544,-0.83167,-1.78842,2.45828,27.600000381469727,11.970000267028809,107.7699966430664,100338.0
1778036534388972502,26945,1778036534388748769,F2008915,800.0,800.0,800.0,-0.033093,0.028734,1.009665,-1.13057,2.57763,1.67519,27.600000381469727,12.079999923706055,107.7699966430664,100338.0
1778036534389250444,26946,1778036534388843023,F2008915,650.0,650.0,650.0,0.099022,0.043322,1.019702,-1.22168,6.63007,0.98853,27.5,12.100000381469727,107.7699966430664,100338.0
1778036534422676071,26947,1778036534422158537,F2008915,840.0,840.0,840.0,0.088333,0.065424,1.026015,-1.17961,-0.02234,2.2348,27.600000381469727,12.130000114440918,107.7699966430664,100338.0
1778036534422692393,26948,1778036534422307605,F2008915,960.0,960.0,960.0,-0.025144,-0.043324,0.997014,-1.03055,-1.24402,2.8128,27.5,12.069999694824219,107.7699966430664,100338.0
1778036534422721420,26949,1778036534422471433,F2008915,770.0,770.0,770.0,0.006093,-0.028922,0.924628,-0.53521,1.01212,1.34485,27.5,12.140000343322754,107.7699966430664,100338.0
1778036534460124140,26950,1778036534459757861,F2008915,1080.0,1080.0,1080.0,0.176565,0.110145,1.053027,-0.49807,2.13433,1.16741,27.5,12.079999923706055,107.86000061035156,100336.0
1778036534460129387,26953,1778036534459981213,F2008915,1240.0,1240.0,1240.0,-0.091211,-0.059705,0.94464,-0.35073,1.29787,2.32055,27.5,12.100000381469727,107.86000061035156,100336.0
1778036534493746196,26954,1778036534493309144,F2008915,1090.0,1090.0,1090.0,0.044284,0.044961,0.957559,0.28484,2.3575,2.4232,27.5,12.0600004196167,107.86000061035156,100336.0
1778036534493760183,26956,1778036534493397942,F2008915,1300.0,1300.0,1300.0,-0.009069,0.090835,1.034051,0.25006,-1.46667,2.13663,27.5,12.130000114440918,107.88999938964844,100336.0
1778036534531566684,26957,1778036534531103989,F2008915,1440.0,1440.0,1440.0,-0.087389,0.081212,1.074101,-0.275,2.89017,2.43839,27.700000762939453,12.100000381469727,107.88999938964844,100336.0
1778036534531582591,26959,1778036534531240110,F2008915,1370.0,1370.0,1370.0,0.034955,0.070046,1.046103,-0.94222,-3.75161,1.92343,27.5,12.010000228881836,107.73999786376953,100338.0
1778036534531785530,26960,1778036534531294886,F2008915,1620.0,1620.0,1620.0,-0.177976,0.039831,1.071313,-1.47622,-4.21547,1.56883,27.5,12.0600004196167,107.73999786376953,100338.0
1778036534569052772,26961,1778036534568827748,F2008915,1590.0,1590.0,1590.0,0.060478,-0.067037,1.00201,-1.38093,5.48191,1.10702,27.600000381469727,12.119999885559082,107.73999786376953,100338.0
1778036534569099546,26962,1778036534568892644,F2008915,1520.0,1520.0,1520.0,0.035586,-0.012502,0.996516,-1.03944,6.32247,1.32374,27.5,12.100000381469727,107.80000305175781,100336.0
1778036534569107150,26963,1778036534568933702,F2008915,1810.0,1810.0,1810.0,0.080115,0.028155,0.936446,-0.90739,4.12509,2.83994,27.600000381469727,12.020000457763672,107.80000305175781,100336.0
1778036534569110800,26964,1778036534568960424,F2008915,1630.0,1630.0,1630.0,-0.01989,-0.087429,0.887743,-0.79353,-6.27921,2.43928,27.600000381469727,12.079999923706055,107.81999969482422,100336.0
1778036534602643148,26965,1778036534602495030,F2008915,1790.0,1790.0,1790.0,0.081936,0.052755,0.926708,-0.33037,0.30013,0.76656,27.5,12.0,107.81999969482422,100336.0
1778036534602759707,26966,1778036534602608424,F2008915,1890.0,1890.0,1890.0,0.052822,0.045546,1.048792,-0.55609,-3.73584,2.35434,27.700000762939453,12.130000114440918,107.8499984741211,100336.0
1778036534602853089,26967,1778036534602703714,F2008915,1820.0,1820.0,1820.0,-0.025305,-0.036576,0.977337,-0.44368,2.26545,3.04854,27.600000381469727,12.109999656677246,107.8499984741211,100336.0
1778036534640623511,26968,1778036534640299845,F2008915,2070.0,2070.0,2070.0,0.02228,-0.038005,0.986174,-0.01602,2.79176,1.57139,27.600000381469727,12.119999885559082,107.8499984741211,100336.0
1778036534640780402,26969,1778036534640416619,F2008915,1820.0,1820.0,1820.0,-0.016382,0.072724,1.047411,0.3932,4.46434,1.57489,27.600000381469727,12.149999618530273,107.8499984741211,100336.0
1778036534640800175,26970,1778036534640499977,F2008915,1850.0,1850.0,1850.0,0.039728,0.087042,1.017547,-0.17562,0.10322,2.41822,27.5,12.130000114440918,107.81999969482422,100336.0
1778036534641097749,26971,1778036534640557123,F2008915,1950.0,1950.0,1950.0,0.010041,-0.007931,0.911993,-0.68214,1.80497,1.4288,27.5,12.170000076293945,107.81999969482422,100336.0
1778036534673992145,26972,1778036534673902670,F2008915,1790.0,1790.0,1790.0,0.041937,-0.005194,0.978421,-0.46333,-2.35004,1.5394,27.5,12.109999656677246,107.7699966430664,100338.0
1778036534673998916,26973,1778036534673928105,F2008915,2100.0,2100.0,2100.0,0.006031,-0.013605,0.962179,-0.32398,-1.0172,2.87012,27.600000381469727,12.109999656677246,107.7699966430664,100338.0
