"%time","field.header.seq","field.header.stamp","field.header.frame_id","field.child_frame_id","field.pose.pose.position.x","field.pose.pose.position.y","field.pose.pose.position.z","field.pose.pose.orientation.x","field.pose.pose.orientation.y","field.pose.pose.orientation.z","field.pose.pose.orientation.w","field.pose.covariance0","field.pose.covariance1","field.pose.covariance2","field.pose.covariance3","field.pose.covariance4","field.pose.covariance5","field.pose.covariance6","field.pose.covariance7","field.pose.covariance8","field.pose.covariance9","field.pose.covariance10","field.pose.covariance11","field.pose.covariance12","field.pose.covariance13","field.pose.covariance14","field.pose.covariance15","field.pose.covariance16","field.pose.covariance17","field.pose.covariance18","field.pose.covariance19","field.pose.covariance20","field.pose.covariance21","field.pose.covariance22","field.pose.covariance23","field.pose.covariance24","field.pose.covariance25","field.pose.covariance26","field.pose.covariance27","field.pose.covariance28","field.pose.covariance29","field.pose.covariance30","field.pose.covariance31","field.pose.covariance32","field.pose.covariance33","field.pose.covariance34","field.pose.covariance35","field.twist.twist.linear.x","field.twist.twist.linear.y","field.twist.twist.linear.z","field.twist.twist.angular.x","field.twist.twist.angular.y","field.twist.twist.angular.z","field.twist.covariance0","field.twist.covariance1","field.twist.covariance2","field.twist.covariance3","field.twist.covariance4","field.twist.covariance5","field.twist.covariance6","field.twist.covariance7","field.twist.covariance8","field.twist.covariance9","field.twist.covariance10","field.twist.covariance11","field.twist.covariance12","field.twist.covariance13","field.twist.covariance14","field.twist.covariance15","field.twist.covariance16","field.twist.covariance17","field.twist.covariance18","field.twist.covariance19","field.twist.covariance20","field.twist.covariance21","field.twist.covariance22","field.twist.covariance23","field.twist.covariance24","field.twist.covariance25","field.twist.covariance26","field.twist.covariance27","field.twist.covariance28","field.twist.covariance29","field.twist.covariance30","field.twist.covariance31","field.twist.covariance32","field.twist.covariance33","field.twist.covariance34","field.twist.covariance35"
1.7860985897883E+018,138905,1.78609858977669E+018,"map","velodyne",128.060836791992,54.6577301025391,-1.47096872329712,0.01480509964874,-0.015641420581869,0.980390416393885,0.195884351090423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609858989067E+018,138906,1.78609858987755E+018,"map","velodyne",127.974884033203,54.6832427978516,-1.47282326221466,0.014828060762588,-0.01519464160673,0.981339079767864,0.191109598651624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609858998853E+018,138907,1.78609858997841E+018,"map","velodyne",127.91178894043,54.7103462219238,-1.47859501838684,0.014764818791711,-0.01543517586529,0.980643078325561,0.194635155180242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859009219E+018,138908,1.78609859007927E+018,"map","velodyne",127.839050292969,54.7358283996582,-1.47473359107971,0.014877456019874,-0.014754820280598,0.981051495998932,0.192610607613621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859019155E+018,138909,1.78609859018013E+018,"map","velodyne",127.767105102539,54.756420135498,-1.47352778911591,0.015295461984261,-0.01482273592121,0.981175111233288,0.191942379654274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985902925E+018,138910,1.78609859028098E+018,"map","velodyne",127.686073303223,54.7777099609375,-1.47711324691772,0.014896826506922,-0.014876271537167,0.981276980715554,0.191447482086915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859039366E+018,138911,1.78609859038184E+018,"map","velodyne",127.611976623535,54.7976341247559,-1.47680926322937,0.014746797836597,-0.015439209317745,0.981486616641449,0.190337063001061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859049387E+018,138912,1.7860985904827E+018,"map","velodyne",127.531517028809,54.8173942565918,-1.47216558456421,0.014273207681218,-0.015796340815463,0.981678304013625,0.189352452272965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985905968E+018,138913,1.78609859058356E+018,"map","velodyne",127.440979003906,54.8414611816406,-1.47390866279602,0.01446425335753,-0.015688149027162,0.982215116369307,0.186542189971112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859069587E+018,138914,1.78609859068441E+018,"map","velodyne",127.359451293945,54.8666343688965,-1.47714281082153,0.014491633884943,-0.015636699050061,0.982229945885639,0.186466766402286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859079762E+018,138915,1.78609859078527E+018,"map","velodyne",127.288627624512,54.8821487426758,-1.47016263008118,0.014845280155979,-0.015342850301839,0.982447978406666,0.185311582906346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859089936E+018,138916,1.78609859088613E+018,"map","velodyne",127.212577819824,54.9030151367188,-1.49174821376801,0.014384866251686,-0.014073046680548,0.982746480170783,0.183859714352777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859100018E+018,138917,1.78609859098699E+018,"map","velodyne",127.137855529785,54.9160537719727,-1.48568391799927,0.013947924890676,-0.014253317883272,0.98299937783694,0.182522847305808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859109955E+018,138918,1.78609859108785E+018,"map","velodyne",127.063385009766,54.9349632263184,-1.47750878334045,0.014525497952966,-0.014929057128432,0.983202038636666,0.181328205077754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859120119E+018,138919,1.78609859118871E+018,"map","velodyne",126.978286743164,54.9552955627441,-1.49238419532776,0.014718865399925,-0.015347486374613,0.983320708550752,0.18063280600212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859130129E+018,138920,1.78609859128957E+018,"map","velodyne",126.914329528809,54.9711227416992,-1.51182854175568,0.013768966093895,-0.015829646393618,0.982970954542063,0.18255894395877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859140325E+018,138921,1.78609859139043E+018,"map","velodyne",126.851455688477,54.9939994812012,-1.51440370082855,0.013683515640489,-0.016087577967035,0.983524553078282,0.179536919755268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859150294E+018,138922,1.78609859149129E+018,"map","velodyne",126.785781860352,55.0155372619629,-1.50803422927856,0.013348155859737,-0.016665993311946,0.983741102020855,0.178318624726455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859160341E+018,138923,1.78609859159214E+018,"map","velodyne",126.705528259277,55.0256500244141,-1.49907183647156,0.013805687556031,-0.016201543578348,0.983917076835171,0.177353150308058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859170458E+018,138924,1.786098591693E+018,"map","velodyne",126.637794494629,55.0496940612793,-1.50171315670013,0.013760500519485,-0.015920739343172,0.984145220928782,0.176112124827221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859180899E+018,138925,1.78609859179386E+018,"map","velodyne",126.568588256836,55.0628509521484,-1.49393582344055,0.013918696433843,-0.01601727411605,0.984391492372441,0.174708194364814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985919074E+018,138926,1.78609859189472E+018,"map","velodyne",126.502906799316,55.0847930908203,-1.49186229705811,0.014590497341317,-0.015826465292192,0.98405145444513,0.176576371616236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859201035E+018,138927,1.78609859199558E+018,"map","velodyne",126.418441772461,55.0993881225586,-1.48451256752014,0.014185335511881,-0.015507159242007,0.984577634935897,0.173681019695584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859210871E+018,138928,1.78609859209644E+018,"map","velodyne",126.340728759766,55.1138153076172,-1.48893225193024,0.014521513927275,-0.015877986706902,0.984275638773006,0.17532372946923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859221082E+018,138929,1.7860985921973E+018,"map","velodyne",126.259323120117,55.1345558166504,-1.49798393249512,0.014227594741965,-0.015089343868272,0.984833958519775,0.172254903235253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859231149E+018,138930,1.78609859229816E+018,"map","velodyne",126.175178527832,55.1607933044434,-1.49938309192657,0.013606633037123,-0.015823283959612,0.985060861614601,0.170937586411856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859241261E+018,138931,1.78609859239902E+018,"map","velodyne",126.100135803223,55.1828918457031,-1.49298202991486,0.013635997137695,-0.016280410555903,0.984546199927848,0.173832603205451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859251381E+018,138932,1.78609859249987E+018,"map","velodyne",126.018653869629,55.1984901428223,-1.49246799945831,0.01417925329237,-0.016037005233531,0.985020168746649,0.171105516870557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859261089E+018,138933,1.78609859260073E+018,"map","velodyne",125.948341369629,55.2217712402344,-1.50594890117645,0.014112669157657,-0.016096173398484,0.984630763417794,0.173332349457326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859271333E+018,138934,1.78609859270159E+018,"map","velodyne",125.875297546387,55.244743347168,-1.5233827829361,0.014397201282465,-0.015576426020175,0.985170451703967,0.170262625320895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859281397E+018,138935,1.78609859280245E+018,"map","velodyne",125.797416687012,55.2643013000488,-1.51184237003326,0.01367026938609,-0.015691054388783,0.985252624928313,0.169836018091736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859291513E+018,138936,1.78609859290331E+018,"map","velodyne",125.720481872559,55.2790031433105,-1.49075067043304,0.014141313050584,-0.016188094421754,0.985131026390548,0.170455368951615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859301759E+018,138937,1.78609859300417E+018,"map","velodyne",125.648490905762,55.296028137207,-1.49649965763092,0.014633138941279,-0.016063851063627,0.984534432352018,0.173838389059806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985931189E+018,138938,1.78609859310502E+018,"map","velodyne",125.583999633789,55.3109436035156,-1.51007080078125,0.013882039806261,-0.016479149055136,0.984805119111014,0.172321319258179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985932171E+018,138939,1.78609859320588E+018,"map","velodyne",125.520614624023,55.3317413330078,-1.50804340839386,0.013482489070227,-0.017101599518528,0.984174624742498,0.175857842954904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859331796E+018,138940,1.78609859330674E+018,"map","velodyne",125.461372375488,55.3541221618652,-1.5148845911026,0.014238657762023,-0.0167457485787,0.984438424867602,0.174350070975265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859341953E+018,138941,1.7860985934076E+018,"map","velodyne",125.406951904297,55.383186340332,-1.54234170913696,0.013588206782144,-0.016135807701169,0.984419231329324,0.174567280564248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859351951E+018,138942,1.78609859350846E+018,"map","velodyne",125.340667724609,55.4053649902344,-1.5350421667099,0.013533704138911,-0.017082407920243,0.983839805374353,0.177719555650003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859362149E+018,138943,1.78609859360932E+018,"map","velodyne",125.269729614258,55.4282608032227,-1.52371501922607,0.013899550873215,-0.01657239604055,0.984044246510348,0.17660452828808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859372112E+018,138944,1.78609859371018E+018,"map","velodyne",125.197593688965,55.4567108154297,-1.52592647075653,0.014470494816666,-0.017184894013525,0.984080141805198,0.176299708954576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859382095E+018,138945,1.78609859381103E+018,"map","velodyne",125.12996673584,55.4762229919434,-1.52831196784973,0.014498144090819,-0.017276725149573,0.983530234603254,0.179331575582729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859392288E+018,138946,1.78609859391189E+018,"map","velodyne",125.054244995117,55.4925994873047,-1.51076948642731,0.013975312728349,-0.017288692434631,0.983721326836685,0.178320573406618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859402303E+018,138947,1.78609859401275E+018,"map","velodyne",124.983848571777,55.5121192932129,-1.50445210933685,0.014055272289895,-0.017752824587998,0.983135290461848,0.181473016559215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859412592E+018,138948,1.78609859411361E+018,"map","velodyne",124.912475585938,55.5384101867676,-1.51364243030548,0.013528442846962,-0.017482707606278,0.982757094054138,0.183574824696105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859422756E+018,138949,1.78609859421447E+018,"map","velodyne",124.842185974121,55.5739479064941,-1.51715624332428,0.013798318694947,-0.017088132155228,0.982992829182665,0.182325859700368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859432581E+018,138950,1.78609859431533E+018,"map","velodyne",124.77571105957,55.5951919555664,-1.51463937759399,0.014267880165704,-0.018099734352446,0.982293842990173,0.185923710542886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985944269E+018,138951,1.78609859441618E+018,"map","velodyne",124.714477539063,55.6148681640625,-1.53705215454102,0.0144456853762,-0.01810281296067,0.981937417924397,0.187782895493076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859453016E+018,138952,1.78609859451705E+018,"map","velodyne",124.648368835449,55.6472358703613,-1.54104161262512,0.014390006128716,-0.017806487723268,0.98227310571027,0.186052576450832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859463134E+018,138953,1.7860985946179E+018,"map","velodyne",124.578941345215,55.669116973877,-1.52607583999634,0.014534112620378,-0.017353634627037,0.98213730894107,0.186799677637424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859473094E+018,138954,1.78609859471876E+018,"map","velodyne",124.521690368652,55.6974449157715,-1.53222215175629,0.014866829248451,-0.017505284602334,0.981535122686044,0.189898597676918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859483065E+018,138955,1.78609859481962E+018,"map","velodyne",124.462074279785,55.7156867980957,-1.54277062416077,0.014163752691179,-0.017732682163389,0.981212083424123,0.191592327561681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.7860985949315E+018,138956,1.78609859492048E+018,"map","velodyne",124.397796630859,55.737117767334,-1.53777921199799,0.014200692161129,-0.019530854365431,0.981683017166014,0.188984995893294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78609859503157E+018,138957,1.78609859502134E+018,"map","velodyne",124.331298828125,55.7655715942383,-1.52962720394135,0.014503109281016,-0.020740438831326,0.981020342927977,0.192246238196279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
