u_a,v_real,v_ref,u_delta,delta_d,px,py,theta1,cte,cte_real,epsi,vx,vy,kappa,beta,steer
0.2000,1.1324,1.5800,-0.0197,-0.0250,37.1411,-7.7994,0.0000,0.1461,0.1461,-0.0506,0.0000,0.0000,-0.0151,-0.0060,0.0000
0.2000,1.1826,1.6000,-0.0194,-0.0250,37.2537,-7.8207,0.0000,0.1509,0.1509,-0.0526,0.0000,0.0000,-0.0151,-0.0060,0.0000
0.2000,1.0880,1.6200,-0.0278,-0.0261,37.3648,-7.8358,0.0000,0.1680,0.1680,-0.0327,0.0000,0.0000,-0.0157,-0.0063,0.0000
0.2000,1.1351,1.6400,-0.0362,-0.0261,37.4765,-7.8622,0.0000,0.1691,0.1691,-0.0365,0.0000,0.0000,-0.0157,-0.0063,0.0000
0.2000,1.1139,1.6600,-0.0385,-0.0261,37.5863,-7.8928,0.0000,0.1680,0.1680,-0.0384,0.0000,0.0000,-0.0157,-0.0063,0.0000
0.1999,1.1368,1.6800,-0.0378,-0.0261,37.7059,-7.9319,0.0000,0.1597,0.1597,-0.0413,0.0000,0.0000,-0.0157,-0.0063,0.0000
0.2000,1.1300,1.7000,-0.0341,-0.0261,37.8241,-7.9654,0.0000,0.1572,0.1572,-0.0442,0.0000,0.0000,-0.0157,-0.0063,0.0000
0.2000,1.2477,1.7200,-0.0380,-0.0240,37.9422,-8.0113,0.0000,0.1393,0.1393,-0.0271,0.0000,0.0000,-0.0144,-0.0058,0.0000
0.1999,1.2178,1.7400,-0.0401,-0.0240,38.0669,-8.0404,0.0000,0.1452,0.1452,-0.0305,0.0000,0.0000,-0.0144,-0.0058,0.0000
0.1999,1.2574,1.7600,-0.0425,-0.0240,38.2049,-8.0744,0.0000,0.1514,0.1514,-0.0302,0.0000,0.0000,-0.0144,-0.0058,0.0000
0.2000,1.2683,1.7800,-0.0390,-0.0240,38.3295,-8.1113,0.0000,0.1471,0.1471,-0.0367,0.0000,0.0000,-0.0144,-0.0058,0.0000
0.2000,1.4087,1.8000,-0.0360,-0.0240,38.4633,-8.1435,0.0000,0.1489,0.1489,-0.0405,0.0000,0.0000,-0.0144,-0.0058,0.0000
0.2000,1.2879,1.8200,-0.0305,-0.0240,38.5991,-8.1798,0.0000,0.1524,0.1524,-0.0447,0.0000,0.0000,-0.0144,-0.0058,0.0000
0.2000,1.3636,1.8400,-0.0221,-0.0208,38.7278,-8.2160,0.0000,0.1490,0.1490,-0.0520,0.0000,0.0000,-0.0125,-0.0050,0.0000
0.2000,1.3924,1.8600,-0.0142,-0.0208,38.8503,-8.2558,0.0000,0.1423,0.1423,-0.0551,0.0000,0.0000,-0.0125,-0.0050,0.0000
0.2000,1.3242,1.8800,-0.0062,-0.0208,38.9813,-8.3095,0.0000,0.1292,0.1292,-0.0554,0.0000,0.0000,-0.0125,-0.0050,0.0000
0.2000,1.2763,1.9000,0.0021,-0.0208,39.1238,-8.3494,0.0000,0.1286,0.1286,-0.0613,0.0000,0.0000,-0.0125,-0.0050,0.0000
