timestamp(ns),tx,ty,tz,qw,qx,qy,qz,Pr11,Pr12,Pr13,Pr22,Pr23,Pr33,Pt11,Pt12,Pt13,Pt22,Pt23,Pt33
1784079623063604480,-132.000917490,228.773027059,-4.317171090,0.896868685,-0.009824197,0.012808138,0.442002261,0.0000019796,0.0000000992,-0.0000133280,0.0000015464,-0.0000024930,0.0004289158,21.7500430090,12.2208162913,0.0046474276,7.0301713250,0.0001689341,0.0461103792
1784079623130086400,-131.819532983,229.008189030,-4.307868280,0.896911150,-0.009801934,0.014245875,0.441872568,0.0000020525,0.0000000858,-0.0000144565,0.0000015416,-0.0000019308,0.0004288185,21.7934658006,12.2154981758,0.0046600852,7.0106759922,0.0001526563,0.0461602472
1784079623196933632,-131.662145415,229.246287923,-4.299329767,0.896699512,-0.010830614,0.013235579,0.442309284,0.0000020229,0.0000001203,-0.0000139897,0.0000015572,-0.0000030390,0.0004288333,21.8395588345,12.2111579318,0.0046875813,6.9915857364,0.0001472064,0.0462338227
1784079623263535616,-131.500905813,229.490112310,-4.298957593,0.896509514,-0.012120732,0.012744553,0.442675225,0.0000020291,0.0000001606,-0.0000141187,0.0000015765,-0.0000043120,0.0004287787,21.8852612652,12.2088644851,0.0046766402,6.9749216318,0.0001350705,0.0462854254
1784079623330013440,-131.341207292,229.726179110,-4.302986080,0.896434166,-0.012736856,0.012800571,0.442808879,0.0000020481,0.0000001775,-0.0000144051,0.0000015864,-0.0000047505,0.0004287597,21.9312777350,12.2060073820,0.0046765750,6.9576776716,0.0001264229,0.0463494345
1784079623396857600,-131.168035601,229.959313538,-4.301079194,0.896517720,-0.012552062,0.012629255,0.442649890,0.0000020382,0.0000001725,-0.0000142462,0.0000015867,-0.0000046591,0.0004287871,21.9762444545,12.2029580068,0.0046989204,6.9406239448,0.0001275923,0.0464196323
1784079623463465472,-131.004558303,230.191664444,-4.293225849,0.896280519,-0.011716926,0.011886840,0.443173383,0.0000019784,0.0000001478,-0.0000133059,0.0000015785,-0.0000042067,0.0004288683,22.0211405328,12.1986717051,0.0047093610,6.9222988631,0.0001196488,0.0464848534
1784079623529944320,-130.824319233,230.421336286,-4.290072957,0.896159650,-0.013570854,0.012869447,0.443337446,0.0000020836,0.0000001990,-0.0000148656,0.0000016051,-0.0000053185,0.0004287666,22.0660310029,12.1951962529,0.0047215667,6.9049691065,0.0001117827,0.0465534750
1784079623596793344,-130.636303487,230.658025303,-4.286985555,0.896052517,-0.013685797,0.013778848,0.443523088,0.0000021301,0.0000001975,-0.0000155377,0.0000015998,-0.0000050697,0.0004287315,22.1106143784,12.1900212071,0.0047201516,6.8859096728,0.0001038928,0.0466125646
1784079623663395328,-130.475676123,230.892610063,-4.283014523,0.896089432,-0.012241931,0.010945313,0.443569685,0.0000019505,0.0000001652,-0.0000128423,0.0000016005,-0.0000050461,0.0004289134,22.1557239364,12.1843189915,0.0047266586,6.8661935888,0.0000976676,0.0466765621
1784079623729999616,-130.321011764,231.120135820,-4.277180897,0.895933086,-0.012808667,0.012258876,0.443835064,0.0000020263,0.0000001744,-0.0000140214,0.0000015993,-0.0000049068,0.0004288527,22.2004561163,12.1811337923,0.0047355679,6.8494076355,0.0000835719,0.0467361615
1784079623796723456,-130.146798329,231.360121161,-4.280151837,0.896038836,-0.013762695,0.011884522,0.443603146,0.0000020339,0.0000002075,-0.0000141069,0.0000016262,-0.0000058693,0.0004288361,22.2460481793,12.1779905221,0.0047451648,6.8325027329,0.0000809709,0.0468077238
1784079623863206400,-129.980560702,231.593538404,-4.281947361,0.895937299,-0.014452762,0.011529767,0.443795604,0.0000020309,0.0000002319,-0.0000141058,0.0000016447,-0.0000065244,0.0004288145,22.2917122028,12.1739299923,0.0047507147,6.8146267414,0.0000711974,0.0468679560
1784079623930122496,-129.806939373,231.831650887,-4.284854430,0.895931913,-0.013624573,0.012233247,0.443813841,0.0000020527,0.0000002096,-0.0000144236,0.0000016225,-0.0000057187,0.0004288216,22.3367596170,12.1699467745,0.0047416956,6.7971012906,0.0000612457,0.0469312633
1784079623996703488,-129.646593389,232.064360625,-4.281403289,0.896031628,-0.013765856,0.012605362,0.443597709,0.0000020681,0.0000002070,-0.0000146212,0.0000016205,-0.0000055388,0.0004288246,22.3823078371,12.1652463615,0.0047571156,6.7787470849,0.0000582602,0.0470072854
1784079624063145472,-129.472472103,232.303026874,-4.291902515,0.896045585,-0.014693570,0.013795267,0.443504339,0.0000021620,0.0000002373,-0.0000159092,0.0000016282,-0.0000059332,0.0004287257,22.4283697271,12.1619333598,0.0047702118,6.7617916941,0.0000516220,0.0470716435
1784079624129987584,-129.300426517,232.538116357,-4.298403110,0.895858068,-0.015902267,0.016779427,0.443738538,0.0000023829,0.0000002630,-0.0000186246,0.0000016215,-0.0000056675,0.0004285248,22.4745077772,12.1574856364,0.0047788255,6.7436885343,0.0000486420,0.0471398133
1784079624196583424,-129.124048742,232.773790666,-4.292125613,0.895757803,-0.013681204,0.015811955,0.444050409,0.0000022557,0.0000001842,-0.0000170834,0.0000015882,-0.0000042544,0.0004287039,22.5196897037,12.1527246544,0.0047728514,6.7256105481,0.0000438392,0.0472044637
1784079624263113472,-128.952946232,233.006251340,-4.287273129,0.895771289,-0.013544938,0.018809923,0.443910486,0.0000024578,0.0000001490,-0.0000194284,0.0000015659,-0.0000030272,0.0004285361,22.5656542037,12.1475901396,0.0047598963,6.7069704091,0.0000351104,0.0472672768
1784079624329914624,-128.782534426,233.240277043,-4.294421579,0.895569780,-0.014205096,0.020147252,0.444237631,0.0000025676,0.0000001579,-0.0000205668,0.0000015683,-0.0000030555,0.0004284457,22.6115364986,12.1430575798,0.0047572700,6.6890908292,0.0000276745,0.0473388569
1784079624396517632,-128.601824103,233.476632715,-4.288448378,0.895658910,-0.012954190,0.018794580,0.444155456,0.0000024389,0.0000001252,-0.0000191676,0.0000015607,-0.0000025924,0.0004285965,22.6571026252,12.1387100614,0.0047476301,6.6715666172,0.0000179450,0.0474009613
1784079624463133696,-128.423550293,233.710623335,-4.284785063,0.895393952,-0.012037632,0.019825886,0.444670328,0.0000024791,0.0000000790,-0.0000195859,0.0000015523,-0.0000015298,0.0004285875,22.7022574322,12.1333521492,0.0047492294,6.6531742990,0.0000137304,0.0474750439
1784079624563252480,-128.158875591,234.060400921,-4.290376396,0.895338023,-0.010740563,0.021119986,0.444756576,0.0000025256,0.0000000103,-0.0000200319,0.0000015527,-0.0000000468,0.0004285991,22.7717115818,12.1247695554,0.0047487356,6.6247160531,0.0000070550,0.0475914032
1784079624663178496,-127.838883211,234.414575291,-4.293665019,0.895349070,-0.009435543,0.020296288,0.444802286,0.0000024228,-0.0000000203,-0.0000189044,0.0000015570,0.0000006180,0.0004286557,22.8394259860,12.1170498650,0.0047526117,6.5976141679,-0.0000094131,0.0476847196
1784079624729772544,-127.622434808,234.648503490,-4.285651384,0.895351064,-0.008373674,0.019228541,0.444866965,0.0000023217,-0.0000000349,-0.0000177303,0.0000015612,0.0000010811,0.0004287341,22.8857461483,12.1070893373,0.0047732244,6.5742993095,-0.0000228289,0.0477638615
1784079624796259328,-127.433061251,234.885989226,-4.283059284,0.895072768,-0.008660715,0.020158869,0.445380008,0.0000023902,-0.0000000429,-0.0000184877,0.0000015653,0.0000012319,0.0004286760,22.9320294841,12.0978207321,0.0047870876,6.5518748142,-0.0000305601,0.0478526171
1784079624863114240,-127.248082397,235.124442147,-4.283618144,0.895243177,-0.007443495,0.020600308,0.445039185,0.0000023788,-0.0000000862,-0.0000183466,0.0000015765,0.0000023013,0.0004286847,22.9789492385,12.0912272255,0.0048128075,6.5321567178,-0.0000386933,0.0479341122
1784079624929721344,-127.065284960,235.364117851,-4.283455369,0.895206482,-0.006079312,0.019865267,0.445167124,0.0000022880,-0.0000001099,-0.0000172253,0.0000015848,0.0000030444,0.0004287712,23.0249665370,12.0855724675,0.0048119492,6.5137385311,-0.0000515688,0.0480073209
1784079624996193536,-126.904491026,235.597592904,-4.287055235,0.895023995,-0.006634641,0.016935743,0.445646958,0.0000021394,-0.0000000386,-0.0000152557,0.0000015691,0.0000014789,0.0004289424,23.0724506269,12.0800931480,0.0048128989,6.4951960905,-0.0000670580,0.0480826244
1784079625063090688,-126.735122435,235.834652141,-4.285095959,0.894833349,-0.007645319,0.017515436,0.445991072,0.0000021957,-0.0000000255,-0.0000159985,0.0000015634,0.0000010205,0.0004289021,23.1187741862,12.0761542570,0.0048416438,6.4786378085,-0.0000727537,0.0481535732
1784079625129644288,-126.553284483,236.072634743,-4.280693912,0.894901035,-0.007133679,0.015901002,0.445924215,0.0000021001,-0.0000000148,-0.0000146168,0.0000015649,0.0000007940,0.0004290237,23.1661444036,12.0715607864,0.0048644674,6.4612184597,-0.0000773771,0.0482363307
1784079625196245504,-126.370281435,236.304624335,-4.275959706,0.895062656,-0.006477653,0.016261405,0.445596733,0.0000021059,-0.0000000366,-0.0000146561,0.0000015699,0.0000014135,0.0004290396,23.2119188686,12.0657094161,0.0048839173,6.4430023399,-0.0000832882,0.0483161682
1784079625262981376,-126.123046611,236.542823253,-4.276334729,0.895259233,-0.007123529,0.016423796,0.445185827,0.0000021270,-0.0000000215,-0.0000149612,0.0000015659,0.0000009318,0.0004290230,23.2581640981,12.0591410099,0.0048853260,6.4239657765,-0.0000871880,0.0483901101
1784079625329496320,-125.940475480,236.778395312,-4.281428744,0.895248875,-0.008698673,0.014827636,0.445234687,0.0000020891,0.0000000417,-0.0000143874,0.0000015670,-0.0000009101,0.0004290713,23.3057843936,12.0469258465,0.0049012333,6.3988807111,-0.0000980968,0.0484782836
1784079625396341504,-125.748716623,237.011132653,-4.284739693,0.895147246,-0.009233773,0.016500189,0.445369385,0.0000021968,0.0000000350,-0.0000158662,0.0000015672,-0.0000006770,0.0004289740,23.3524738195,12.0409229432,0.0048942462,6.3804705843,-0.0001111220,0.0485551727
1784079625462913536,-125.600386686,237.239518421,-4.292800083,0.895333075,-0.008963781,0.016488773,0.445001636,0.0000021887,0.0000000264,-0.0000157356,0.0000015667,-0.0000004894,0.0004289905,23.3979345133,12.0333713600,0.0048785649,6.3609031226,-0.0001216724,0.0486280903
1784079625529381632,-125.422580132,237.471552826,-4.295903057,0.895566806,-0.009787099,0.015739535,0.444540860,0.0000021725,0.0000000572,-0.0000154798,0.0000015702,-0.0000013835,0.0004290201,23.4431665418,12.0302290381,0.0048820782,6.3459636249,-0.0001260764,0.0486999259
1784079625596265472,-125.253905911,237.707507981,-4.297110944,0.895548166,-0.010268694,0.015707118,0.444568693,0.0000021855,0.0000000691,-0.0000156337,0.0000015724,-0.0000017388,0.0004289951,23.4897664121,12.0242246870,0.0048983171,6.3277730517,-0.0001318309,0.0487765230
1784079625662842624,-125.076113777,237.941006011,-4.294340563,0.895490709,-0.010811342,0.015907496,0.444664431,0.0000022132,0.0000000803,-0.0000159865,0.0000015730,-0.0000020467,0.0004289544,23.5356994472,12.0192607922,0.0049036240,6.3108773571,-0.0001369396,0.0488479281
1784079625729313280,-124.924362656,238.174221468,-4.293282557,0.895554015,-0.010072439,0.016404979,0.444536196,0.0000022204,0.0000000509,-0.0000160790,0.0000015651,-0.0000012941,0.0004289472,23.5822413900,12.0131626756,0.0048966321,6.2927650389,-0.0001400104,0.0489202716
1784079625796167424,-124.686620956,238.405325354,-4.294815081,0.895902114,-0.010986411,0.016673411,0.443802545,0.0000022544,0.0000000724,-0.0000165302,0.0000015636,-0.0000019040,0.0004288271,23.6281689578,12.0097192753,0.0049390608,6.2773658044,-0.0001451765,0.0489831601
1784079625862772480,-124.484622540,238.639189930,-4.287946863,0.896143332,-0.011728381,0.016623268,0.443298140,0.0000022914,0.0000000975,-0.0000169658,0.0000015701,-0.0000025063,0.0004287878,23.6744016438,11.9975865124,0.0049549057,6.2534348428,-0.0001523419,0.0490718648
1784079625929366272,-124.301403152,238.869845090,-4.287125675,0.896153231,-0.011473825,0.017397518,0.443255078,0.0000023311,0.0000000806,-0.0000174158,0.0000015670,-0.0000020495,0.0004287458,23.7205316301,11.9891494133,0.0049847237,6.2333026620,-0.0001624835,0.0491597098
1784079625996132352,-124.102106748,239.100217270,-4.286136209,0.896315066,-0.011426094,0.018565171,0.442881565,0.0000024089,0.0000000653,-0.0000183110,0.0000015660,-0.0000015879,0.0004286923,23.7666408709,11.9820087125,0.0049944831,6.2146234022,-0.0001695338,0.0492463526
1784079626062585344,-123.895226553,239.333926266,-4.285684957,0.896523581,-0.010555670,0.018598133,0.442479554,0.0000023828,0.0000000400,-0.0000180132,0.0000015635,-0.0000009171,0.0004287205,23.8122826411,11.9733968319,0.0049902328,6.1946493191,-0.0001785769,0.0493344818
1784079626129430528,-123.706210453,239.562981434,-4.287454599,0.896720105,-0.010175068,0.019086949,0.442069236,0.0000024043,0.0000000229,-0.0000182435,0.0000015658,-0.0000004635,0.0004287149,23.8594630960,11.9642514566,0.0049893648,6.1738725664,-0.0001877116,0.0494273751
1784079626196060416,-123.535936125,239.796712458,-4.283095890,0.896876070,-0.009614889,0.018510991,0.441789784,0.0000023544,0.0000000128,-0.0000176240,0.0000015688,-0.0000002083,0.0004287678,23.9054192123,11.9568446590,0.0050070179,6.1551717318,-0.0001937642,0.0495171794
1784079626262508288,-123.328593141,240.024076058,-4.279196372,0.896947456,-0.009022597,0.018601484,0.441653529,0.0000023397,-0.0000000052,-0.0000174118,0.0000015720,0.0000002908,0.0004288038,23.9518042798,11.9513207108,0.0050191086,6.1383399152,-0.0001993226,0.0496067621
1784079626329399296,-123.111433403,240.253306455,-4.276662834,0.897176631,-0.007153475,0.017475165,0.441268103,0.0000022177,-0.0000000394,-0.0000158070,0.0000015798,0.0000013056,0.0004289428,23.9978425152,11.9415495970,0.0050319739,6.1174768417,-0.0002072757,0.0497021568
1784079626395969280,-122.905366415,240.485718034,-4.272499178,0.897473256,-0.007137208,0.019012677,0.440601104,0.0000023073,-0.0000000658,-0.0000169590,0.0000015873,0.0000019171,0.0004288450,24.0431481221,11.9309348371,0.0050565031,6.0959874830,-0.0002190015,0.0497920423
1784079626462440448,-122.706889826,240.717709286,-4.273631201,0.897489794,-0.007233163,0.019010218,0.440565957,0.0000023172,-0.0000000586,-0.0000170475,0.0000015891,0.0000017747,0.0004288581,24.0907026775,11.9216896449,0.0050709523,6.0754541632,-0.0002292237,0.0498890791
1784079626529291264,-122.496046231,240.948103666,-4.280412530,0.897670470,-0.006729527,0.019574789,0.440180949,0.0000023430,-0.0000000790,-0.0000173580,0.0000015962,0.0000022693,0.0004288465,24.1372777731,11.9131494778,0.0050828911,6.0559265124,-0.0002368075,0.0499750921
1784079626595911424,-122.275772095,241.176655824,-4.276825259,0.897777024,-0.006363324,0.020408087,0.439931169,0.0000023788,-0.0000001101,-0.0000177813,0.0000016086,0.0000030032,0.0004288110,24.1834058010,11.9032274326,0.0050753239,6.0352247917,-0.0002400539,0.0500651747
1784079626662509568,-122.074973470,241.408589396,-4.280353964,0.898016835,-0.005227366,0.020634414,0.439445854,0.0000023591,-0.0000001439,-0.0000175260,0.0000016245,0.0000038879,0.0004288275,24.2297064661,11.8921391985,0.0050820571,6.0134448201,-0.0002498945,0.0501585628
1784079626762594560,-121.784469110,241.759236165,-4.286945390,0.898278881,-0.005860069,0.020239417,0.438920354,0.0000023500,-0.0000001157,-0.0000173640,0.0000016183,0.0000032582,0.0004288803,24.3008140797,11.8792902418,0.0050878553,5.9842522330,-0.0002613593,0.0503007902
1784079626829206528,-121.596389139,241.988399576,-4.283368696,0.898408279,-0.004715735,0.020375885,0.438662912,0.0000023331,-0.0000001514,-0.0000171315,0.0000016376,0.0000042242,0.0004288995,24.3472922989,11.8709710591,0.0050976563,5.9653402650,-0.0002676585,0.0503937142
1784079626895691520,-121.387878606,242.214045909,-4.279476991,0.898602978,-0.004021122,0.020954393,0.438243577,0.0000023577,-0.0000001831,-0.0000174730,0.0000016462,0.0000048790,0.0004288666,24.3937096264,11.8629705492,0.0051057652,5.9468067269,-0.0002746206,0.0504678333
1784079626962519296,-121.208833674,242.445629329,-4.278298860,0.898648528,-0.002967963,0.020906072,0.438160872,0.0000023076,-0.0000002104,-0.0000168415,0.0000016692,0.0000057733,0.0004289092,24.4397518060,11.8527540427,0.0051112674,5.9263227988,-0.0002811185,0.0505581877
1784079627029120512,-121.009593377,242.672386864,-4.282282693,0.898789904,-0.004000990,0.021031098,0.437856591,0.0000023574,-0.0000001823,-0.0000174521,0.0000016450,0.0000048681,0.0004288979,24.4869799713,11.8458685362,0.0051277399,5.9088412144,-0.0002887284,0.0506438060
1784079627095624448,-120.818317980,242.900512447,-4.274044094,0.898893515,-0.003829653,0.020719918,0.437660220,0.0000023215,-0.0000001857,-0.0000170008,0.0000016500,0.0000050848,0.0004289469,24.5328142314,11.8368307558,0.0051398278,5.8897023225,-0.0002948146,0.0507314099
1784079627162500352,-120.624218653,243.132809043,-4.270670763,0.899034912,-0.002391336,0.020803705,0.437375941,0.0000022871,-0.0000002222,-0.0000165573,0.0000016772,0.0000061451,0.0004289690,24.5792109835,11.8282822141,0.0051472435,5.8709770637,-0.0003017693,0.0508183716
1784079627229083648,-120.422108451,243.361017585,-4.276064366,0.899404038,-0.001843555,0.020216674,0.436646611,0.0000022344,-0.0000002192,-0.0000158433,0.0000016814,0.0000063088,0.0004290353,24.6264560048,11.8195691912,0.0051445984,5.8519829896,-0.0003075552,0.0509063442
1784079627296640512,-120.199214931,243.587599164,-4.264835391,0.899614477,-0.002665984,0.021407473,0.436151815,0.0000023427,-0.0000002353,-0.0000172285,0.0000016792,0.0000061979,0.0004289501,24.6734678678,11.8098415429,0.0051402635,5.8321664079,-0.0003110886,0.0509959959
1784079627362382336,-120.016102149,243.816434891,-4.259326500,0.899709368,-0.002707691,0.021253130,0.435963331,0.0000023331,-0.0000002278,-0.0000170943,0.0000016767,0.0000060600,0.0004289820,24.7190690230,11.7984891139,0.0051387306,5.8112170834,-0.0003193612,0.0510886894
1784079627428889600,-119.833241693,244.043099428,-4.252041010,0.899814630,-0.002438941,0.021600427,0.435730541,0.0000023521,-0.0000002437,-0.0000173376,0.0000016863,0.0000063728,0.0004289672,24.7657364970,11.7908574001,0.0051302611,5.7936104859,-0.0003236629,0.0511708787
1784079627495721472,-119.653259564,244.278049047,-4.249352528,0.899896515,-0.003452067,0.020664624,0.435599954,0.0000023256,-0.0000001921,-0.0000169910,0.0000016565,0.0000052064,0.0004290497,24.8127120250,11.7829435788,0.0051324549,5.7757629766,-0.0003303428,0.0512621429
1784079627562355456,-119.484873452,244.511137832,-4.243012292,0.899979055,-0.002443711,0.020531854,0.435442500,0.0000022937,-0.0000002170,-0.0000165754,0.0000016781,0.0000059793,0.0004290718,24.8602398119,11.7757648623,0.0051271494,5.7585153727,-0.0003351995,0.0513513236
1784079627628787456,-119.306031302,244.734671481,-4.242810640,0.900121562,-0.001868239,0.019829313,0.435183274,0.0000022344,-0.0000002091,-0.0000157425,0.0000016866,0.0000061220,0.0004291521,24.9082158683,11.7696600811,0.0051313807,5.7422794263,-0.0003427915,0.0514488845
1784079627695680256,-119.175811407,244.977374033,-4.243806396,0.899957049,-0.002611990,0.019691341,0.435525818,0.0000022529,-0.0000001844,-0.0000159866,0.0000016703,0.0000054099,0.0004291523,24.9538413897,11.7620015088,0.0051433098,5.7251277876,-0.0003457986,0.0515392713
1784079627762238464,-118.992975984,245.207780861,-4.245122420,0.899949312,-0.002217744,0.020246829,0.435518522,0.0000022652,-0.0000002085,-0.0000161129,0.0000016908,0.0000060259,0.0004291477,25.0035730452,11.7602359004,0.0051478407,5.7126771262,-0.0003483523,0.0516307709
1784079627828753408,-118.794580266,245.442978612,-4.241968989,0.900242746,-0.001166712,0.019295293,0.434958996,0.0000021885,-0.0000002082,-0.0000150219,0.0000017086,0.0000064912,0.0004292346,25.0510667595,11.7524771322,0.0051549564,5.6952007935,-0.0003522518,0.0517280167
1784079627895573504,-118.623281002,245.676408835,-4.237662319,0.900335151,-0.002545501,0.020236914,0.434718994,0.0000022821,-0.0000001970,-0.0000162749,0.0000016909,0.0000057387,0.0004291791,25.0994922714,11.7433209514,0.0051601228,5.6762934812,-0.0003569481,0.0518283871
1784079627962235392,-118.437267195,245.911793574,-4.236287490,0.900562697,-0.003400719,0.018330416,0.434326213,0.0000021988,-0.0000001330,-0.0000151119,0.0000016587,0.0000043768,0.0004293054,25.1481716516,11.7370103091,0.0051549218,5.6600165381,-0.0003608483,0.0519197579
1784079628028654592,-118.271102770,246.143302828,-4.234576246,0.900599262,-0.004332392,0.018617903,0.434229863,0.0000022451,-0.0000001155,-0.0000157114,0.0000016502,0.0000037584,0.0004292871,25.1959463489,11.7289853965,0.0051572302,5.6424370203,-0.0003668903,0.0520182590
1784079628095604480,-118.066440847,246.372479647,-4.241659430,0.900862173,-0.004178415,0.018602704,0.433686321,0.0000022337,-0.0000001162,-0.0000155553,0.0000016475,0.0000037860,0.0004292580,25.2435591225,11.7225673103,0.0051828814,5.6263037523,-0.0003754096,0.0521059722
1784079628162047488,-117.918955631,246.604123079,-4.238572981,0.900891530,-0.003436427,0.018641029,0.433630205,0.0000022304,-0.0000001380,-0.0000154791,0.0000016618,0.0000044167,0.0004292526,25.2897330183,11.7122789567,0.0051907574,5.6070962315,-0.0003812146,0.0522027892
1784079628228838400,-117.748366376,246.835021867,-4.238197363,0.901046927,-0.003635289,0.018315989,0.433319449,0.0000022121,-0.0000001259,-0.0000152093,0.0000016580,0.0000041568,0.0004292719,25.3384256480,11.7078997183,0.0051969900,5.5928253054,-0.0003862035,0.0522945679
1784079628295478272,-117.557923312,247.064441782,-4.244447805,0.901078375,-0.003694616,0.017397295,0.433291410,0.0000021648,-0.0000001044,-0.0000144868,0.0000016517,0.0000037089,0.0004293435,25.3858985917,11.7012996585,0.0052084568,5.5768732962,-0.0003922089,0.0523874579
1784079628361929472,-117.386055446,247.293592496,-4.245045591,0.901079358,-0.004085288,0.017889308,0.433265824,0.0000022077,-0.0000001065,-0.0000150611,0.0000016519,0.0000036089,0.0004293174,25.4329883710,11.6924213788,0.0052226838,5.5589912787,-0.0003984754,0.0524826542
1784079628428768512,-117.211810122,247.526490093,-4.243289680,0.901249814,-0.003242541,0.016319502,0.432980291,0.0000021008,-0.0000000970,-0.0000134498,0.0000016563,0.0000037522,0.0004294126,25.4807499500,11.6852586258,0.0052259268,5.5425462998,-0.0004037190,0.0525726730
1784079628495371520,-117.030628366,247.758296742,-4.231605677,0.901379121,-0.003482231,0.017686320,0.432655462,0.0000021900,-0.0000001206,-0.0000147693,0.0000016634,0.0000040826,0.0004293319,25.5287345969,11.6781423582,0.0052399526,5.5262237370,-0.0004105457,0.0526644147
1784079628561911296,-116.831291368,247.987558362,-4.238471089,0.901511048,-0.003981675,0.017033064,0.432402418,0.0000021604,-0.0000000917,-0.0000142844,0.0000016529,0.0000033294,0.0004293986,25.5773899505,11.6704032946,0.0052494993,5.5092829710,-0.0004181218,0.0527613219
1784079628628697344,-116.644304010,248.216492118,-4.233684374,0.901648626,-0.004795327,0.016625427,0.432123080,0.0000021734,-0.0000000692,-0.0000144224,0.0000016452,0.0000025996,0.0004294200,25.6247014179,11.6602820592,0.0052608496,5.4905427334,-0.0004240914,0.0528599725
1784079628695362560,-116.475826700,248.449937510,-4.230648489,0.901821711,-0.004185343,0.017226130,0.431744537,0.0000021898,-0.0000000985,-0.0000146246,0.0000016533,0.0000033078,0.0004294139,25.6723209135,11.6514263987,0.0052726201,5.4729419715,-0.0004311254,0.0529486302
1784079628761789440,-116.293163174,248.677567806,-4.230221346,0.902004005,-0.004154963,0.017168567,0.431366147,0.0000021883,-0.0000000985,-0.0000145494,0.0000016547,0.0000032676,0.0004294409,25.7205908346,11.6447803751,0.0052836623,5.4572699980,-0.0004373875,0.0530419084
1784079628828629504,-116.122681102,248.908252082,-4.224525450,0.902095204,-0.004601590,0.016758053,0.431187009,0.0000021865,-0.0000000830,-0.0000144746,0.0000016505,0.0000027904,0.0004294727,25.7687982842,11.6363571685,0.0052956152,5.4400901051,-0.0004441820,0.0531390478
1784079628895142656,-115.949513588,249.136655921,-4.221607957,0.902046301,-0.005292399,0.016746316,0.431281836,0.0000022026,-0.0000000665,-0.0000146668,0.0000016458,0.0000022281,0.0004294833,25.8162776423,11.6295260963,0.0053097282,5.4245369618,-0.0004511744,0.0532315764
1784079628962043648,-115.771997765,249.366013871,-4.219378198,0.902215462,-0.004991798,0.015765743,0.430968425,0.0000021494,-0.0000000602,-0.0000138350,0.0000016461,0.0000021148,0.0004295501,25.8642445983,11.6216937101,0.0053224247,5.4080520321,-0.0004570296,0.0533249095
1784079629028583424,-115.586494959,249.593720990,-4.222449927,0.902251814,-0.004786108,0.015928509,0.430888662,0.0000021517,-0.0000000684,-0.0000138075,0.0000016451,0.0000023004,0.0004295571,25.9114813397,11.6138493233,0.0053365247,5.3917373310,-0.0004633652,0.0534162315
1784079629095077632,-115.399449069,249.821500142,-4.225341084,0.902325403,-0.004036968,0.015267934,0.430766133,0.0000021045,-0.0000000761,-0.0000129975,0.0000016497,0.0000026398,0.0004296207,25.9592806504,11.6049118473,0.0053530025,5.3744474336,-0.0004703474,0.0535123897
1784079629161918464,-115.209436842,250.049159372,-4.225479632,0.902457200,-0.004889419,0.015946034,0.430456524,0.0000021597,-0.0000000714,-0.0000138201,0.0000016461,0.0000022951,0.0004295867,26.0074420980,11.5959318068,0.0053723560,5.3571153739,-0.0004770882,0.0536095463
1784079629228494336,-114.964218602,250.277611679,-4.226243062,0.902767187,-0.004817455,0.015619883,0.429818820,0.0000021420,-0.0000000701,-0.0000135103,0.0000016453,0.0000022303,0.0004296042,26.0547832563,11.5864006932,0.0053999009,5.3394763095,-0.0004872019,0.0537045155
1784079629295002368,-114.783263501,250.504454369,-4.221861612,0.902910857,-0.005705160,0.016820045,0.429460733,0.0000022388,-0.0000000676,-0.0000148851,0.0000016456,0.0000019461,0.0004295426,26.1027850927,11.5713271144,0.0054100902,5.3170144088,-0.0004953666,0.0538155122
1784079629361849600,-114.577220554,250.729988470,-4.221625116,0.902968450,-0.006281427,0.016585786,0.429340696,0.0000022418,-0.0000000491,-0.0000148634,0.0000016424,0.0000013927,0.0004295505,26.1500792289,11.5626676029,0.0054308179,5.3003255224,-0.0005051212,0.0539136191
1784079629428427520,-114.373511752,250.957195634,-4.218197105,0.903275494,-0.006208601,0.017199719,0.428671208,0.0000022752,-0.0000000589,-0.0000153446,0.0000016445,0.0000016927,0.0004295134,26.1979159970,11.5513628966,0.0054581496,5.2812907000,-0.0005155506,0.0540137942
1784079629494966528,-114.174856673,251.188110439,-4.217038613,0.903358986,-0.006483604,0.016738654,0.428509420,0.0000022638,-0.0000000426,-0.0000151362,0.0000016417,0.0000012755,0.0004295485,26.2453112481,11.5403123676,0.0054750835,5.2626789970,-0.0005237365,0.0541153901
1784079629561788672,-113.991903408,251.416116622,-4.212357896,0.903463646,-0.006148554,0.015554903,0.428338277,0.0000021976,-0.0000000321,-0.0000141405,0.0000016415,0.0000010870,0.0004296174,26.2937762806,11.5299053123,0.0054840804,5.2444597869,-0.0005307214,0.0542169595
1784079629628269312,-113.832925137,251.634925867,-4.213564121,0.903471288,-0.005336803,0.014318129,0.428376167,0.0000021091,-0.0000000342,-0.0000126736,0.0000016444,0.0000012834,0.0004297245,26.3405626972,11.5209440822,0.0054874228,5.2279212833,-0.0005365539,0.0543145437
1784079629695083264,-113.614514322,251.856551509,-4.214698893,0.903732850,-0.004767058,0.012725624,0.427881139,0.0000020337,-0.0000000254,-0.0000113160,0.0000016442,0.0000011390,0.0004298008,26.3878858612,11.5140283204,0.0055034933,5.2130624591,-0.0005429989,0.0544071906
