"x","y"
342.037,90.491
341.473,90.491
340.917,90.5
340.344,90.526
339.788,90.521
339.22,90.532
338.634,90.527
338.06,90.531
337.486,90.554
336.917,90.564
336.341,90.584
335.779,90.598
335.219,90.618
334.654,90.649
334.074,90.668
333.503,90.701
332.928,90.728
332.357,90.769
331.789,90.803
331.207,90.846
330.638,90.887
330.053,90.935
329.466,90.986
328.86,91.049
328.261,91.108
327.656,91.166
327.048,91.237
326.456,91.318
325.868,91.39
325.286,91.474
324.697,91.564
324.117,91.668
323.534,91.762
322.943,91.871
322.361,91.989
321.78,92.105
321.204,92.239
320.609,92.385
320.025,92.531
319.448,92.695
318.869,92.873
318.293,93.058
317.727,93.26
317.196,93.45
316.72,93.629
316.212,93.838
315.743,94.034
315.21,94.265
314.727,94.485
314.195,94.743
313.708,94.992
313.211,95.253
312.727,95.529
312.251,95.791
311.779,96.057
311.306,96.329
310.809,96.601
310.314,96.893
309.832,97.183
309.34,97.479
308.831,97.786
308.328,98.08
307.827,98.391
307.323,98.695
306.827,99
306.343,99.297
305.862,99.614
305.369,99.925
304.871,100.232
304.376,100.564
303.886,100.895
303.38,101.187
302.901,101.511
302.423,101.834
301.931,102.146
301.449,102.466
301.022,102.74
300.566,103.039
300.074,103.372
299.646,103.642
299.213,103.936
298.711,104.253
298.29,104.539
297.808,104.874
297.258,105.25
296.84,105.544
296.297,105.901
295.762,106.27
295.233,106.629
294.723,106.98
294.19,107.337
293.657,107.708
293.249,108.006
292.705,108.385
292.29,108.673
291.878,108.965
291.333,109.351
290.907,109.647
290.499,109.939
289.968,110.308
289.561,110.599
289.025,110.978
288.612,111.276
288.079,111.658
287.545,112.047
287.134,112.343
286.595,112.729
286.071,113.123
285.668,113.427
285.122,113.81
284.705,114.104
284.282,114.398
283.862,114.678
283.431,114.969
282.868,115.328
282.307,115.685
281.878,115.945
281.461,116.223
281.035,116.485
280.482,116.847
279.926,117.221
279.368,117.574
278.953,117.854
278.403,118.21
277.851,118.591
277.437,118.871
277.021,119.153
276.48,119.528
275.935,119.895
275.519,120.183
275.106,120.467
274.564,120.849
274.028,121.229
273.619,121.52
273.086,121.902
272.556,122.292
272.017,122.675
271.5,123.066
270.968,123.449
270.451,123.829
269.924,124.209
269.401,124.581
268.862,124.984
268.321,125.346
267.927,125.654
267.401,126.062
266.974,126.347
266.561,126.657
266.139,126.974
265.716,127.29
265.297,127.6
264.877,127.901
264.459,128.213
264.05,128.514
263.647,128.83
263.24,129.135
262.811,129.445
262.406,129.753
261.987,130.055
261.565,130.375
261.133,130.679
260.718,131.002
260.31,131.323
259.884,131.62
259.454,131.939
259.028,132.24
258.61,132.535
258.191,132.849
257.76,133.148
257.34,133.454
256.908,133.751
256.478,134.063
256.038,134.378
255.595,134.687
255.171,134.99
254.752,135.285
254.304,135.616
253.875,135.916
253.435,136.229
252.995,136.54
252.563,136.834
252.133,137.126
251.699,137.435
251.272,137.723
250.847,138.007
250.407,138.317
249.995,138.602
249.555,138.914
249.128,139.213
248.713,139.519
248.303,139.812
247.868,140.131
247.452,140.437
247.036,140.739
246.618,141.041
246.208,141.348
245.782,141.662
245.361,141.979
244.954,142.304
244.528,142.622
244.109,142.947
243.699,143.252
243.269,143.581
242.866,143.89
242.446,144.2
242.022,144.525
241.6,144.84
241.178,145.157
240.764,145.479
240.329,145.807
239.912,146.121
239.499,146.436
239.079,146.742
238.675,147.045
238.244,147.355
237.827,147.655
237.289,148.053
236.855,148.362
236.421,148.67
236.001,148.978
235.562,149.278
235.134,149.584
234.703,149.892
234.269,150.195
233.834,150.494
233.404,150.787
232.969,151.087
232.53,151.386
232.111,151.665
231.677,151.958
231.242,152.252
230.804,152.551
230.381,152.837
229.94,153.123
229.519,153.424
229.09,153.716
228.663,154.019
228.231,154.314
227.795,154.618
227.372,154.91
226.958,155.201
226.53,155.506
226.103,155.794
225.673,156.098
225.255,156.407
224.826,156.704
224.417,157.012
223.993,157.332
223.557,157.642
223.122,157.942
222.713,158.248
222.287,158.552
221.88,158.863
221.347,159.217
220.898,159.545
220.4,159.917
219.927,160.264
219.454,160.618
219.043,160.911
218.623,161.218
218.197,161.537
217.756,161.856
217.312,162.175
216.857,162.503
216.409,162.811
215.955,163.126
215.498,163.437
215.012,163.753
214.516,164.064
214.033,164.362
213.537,164.668
213.039,164.968
212.552,165.265
212.05,165.559
211.546,165.847
211.035,166.128
210.536,166.397
